date,open,high,low,close,adj_close,volume,dividends,stock_splits
2024-04-22 04:00:00,156.00999450683594,159.18499755859375,155.66000366210938,157.9499969482422,156.66380310058594,17243900,0.0,0.0
2024-04-23 04:00:00,158.58999633789062,160.47999572753906,157.96499633789062,159.9199981689453,158.6177520751953,16115400,0.0,0.0
2024-04-24 04:00:00,159.08999633789062,161.38999938964844,158.82000732421875,161.10000610351562,159.7881622314453,19485700,0.0,0.0
2024-04-25 04:00:00,153.36000061035156,158.27999877929688,152.76800537109375,157.9499969482422,156.66380310058594,36197800,0.0,0.0
2024-04-26 04:00:00,175.99000549316406,176.4199981689453,171.39999389648438,173.69000244140625,172.275634765625,56500800,0.0,0.0
2024-04-29 04:00:00,170.77000427246094,171.3800048828125,167.05999755859375,167.89999389648438,166.53277587890625,35914600,0.0,0.0
2024-04-30 04:00:00,167.3800048828125,169.8699951171875,164.5,164.63999938964844,163.29931640625,29420800,0.0,0.0
2024-05-01 04:00:00,166.17999267578125,168.80999755859375,164.89999389648438,165.57000732421875,164.22177124023438,25223200,0.0,0.0
2024-05-02 04:00:00,166.6699981689453,168.52999877929688,165.69000244140625,168.4600067138672,167.08822631835938,17041100,0.0,0.0
2024-05-03 04:00:00,169.5399932861328,169.85000610351562,164.97999572753906,168.99000549316406,167.6138916015625,22767100,0.0,0.0
2024-05-06 04:00:00,169.22000122070312,169.89999389648438,167.88999938964844,169.8300018310547,168.44705200195312,15147900,0.0,0.0
2024-05-07 04:00:00,170.1199951171875,173.47000122070312,170.0,172.97999572753906,171.57142639160156,21102400,0.0,0.0
2024-05-08 04:00:00,170.75,171.90899658203125,170.52200317382812,171.16000366210938,169.7662353515625,14569900,0.0,0.0
2024-05-09 04:00:00,171.14999389648438,172.44000244140625,169.92999267578125,171.5800018310547,170.1828155517578,11937700,0.0,0.0
2024-05-10 04:00:00,169.69000244140625,171.33999633789062,167.91000366210938,170.2899932861328,168.90330505371094,18740500,0.0,0.0
2024-05-13 04:00:00,165.8470001220703,170.9499969482422,165.75999450683594,170.89999389648438,169.50833129882812,19648600,0.0,0.0
2024-05-14 04:00:00,171.58999633789062,172.77999877929688,170.4199981689453,171.92999267578125,170.52996826171875,18729500,0.0,0.0
2024-05-15 04:00:00,172.3000030517578,174.04600524902344,172.02999877929688,173.8800048828125,172.46409606933594,20958200,0.0,0.0
2024-05-16 04:00:00,174.60000610351562,176.33999633789062,174.0500030517578,175.42999267578125,174.00143432617188,17247300,0.0,0.0
2024-05-17 04:00:00,175.5500030517578,177.4949951171875,174.97999572753906,177.2899932861328,175.84632873535156,16546400,0.0,0.0
2024-05-20 04:00:00,177.30999755859375,179.9499969482422,177.22500610351562,178.4600067138672,177.0067901611328,17495100,0.0,0.0
2024-05-21 04:00:00,178.39999389648438,179.82000732421875,177.30999755859375,179.5399932861328,178.0780029296875,14706000,0.0,0.0
2024-05-22 04:00:00,178.39999389648438,178.8520050048828,176.77999877929688,178.0,176.55052185058594,16189400,0.0,0.0
2024-05-23 04:00:00,178.77999877929688,179.91000366210938,174.5399932861328,175.05999755859375,173.6344757080078,14928400,0.0,0.0
2024-05-24 04:00:00,176.52000427246094,177.3040008544922,175.1999969482422,176.3300018310547,174.89414978027344,11403600,0.0,0.0
2024-05-28 04:00:00,175.74000549316406,178.50999450683594,175.67999267578125,178.02000427246094,176.57037353515625,15655300,0.0,0.0
2024-05-29 04:00:00,176.80999755859375,178.22999572753906,176.25999450683594,177.39999389648438,175.9553985595703,15023800,0.0,0.0
2024-05-30 04:00:00,176.69000244140625,176.69000244140625,173.22999572753906,173.55999755859375,172.14669799804688,18826300,0.0,0.0
2024-05-31 04:00:00,173.39999389648438,174.4199981689453,170.97000122070312,173.9600067138672,172.54344177246094,28085200,0.0,0.0
2024-06-03 04:00:00,173.8800048828125,175.86000061035156,172.4499969482422,174.4199981689453,172.9996795654297,20742800,0.0,0.0
2024-06-04 04:00:00,174.4499969482422,175.19000244140625,173.22000122070312,175.1300048828125,173.7039337158203,14066600,0.0,0.0
2024-06-05 04:00:00,176.53500366210938,177.97000122070312,175.2899932861328,177.07000732421875,175.6281280517578,15233900,0.0,0.0
2024-06-06 04:00:00,177.42999267578125,178.7100067138672,177.2100067138672,178.35000610351562,176.89768981933594,14255800,0.0,0.0
2024-06-07 04:00:00,178.4600067138672,179.4199981689453,175.7899932861328,175.9499969482422,174.51722717285156,14716300,0.0,0.0
2024-06-10 04:00:00,176.4499969482422,178.47000122070312,174.3800048828125,176.6300048828125,175.39105224609375,17099800,0.2,0.0
2024-06-11 04:00:00,177.72000122070312,178.38999938964844,175.44000244140625,178.19000244140625,176.94009399414062,14402400,0.0,0.0
2024-06-12 04:00:00,179.75,182.0800018310547,177.77999877929688,179.55999755859375,178.30047607421875,18600400,0.0,0.0
2024-06-13 04:00:00,177.83999633789062,178.50999450683594,176.66000366210938,176.74000549316406,175.5002899169922,15956900,0.0,0.0
2024-06-14 04:00:00,175.8520050048828,178.72999572753906,175.8520050048828,178.3699951171875,177.1188507080078,12361600,0.0,0.0
2024-06-17 04:00:00,176.97999572753906,179.9199981689453,176.49000549316406,178.77999877929688,177.52597045898438,15272900,0.0,0.0
2024-06-18 04:00:00,178.7899932861328,178.91000366210938,175.6199951171875,176.4499969482422,175.21231079101562,15640300,0.0,0.0
2024-06-20 04:00:00,176.7100067138672,178.74000549316406,176.4600067138672,177.7100067138672,176.46348571777344,16753200,0.0,0.0
2024-06-21 04:00:00,178.49000549316406,182.51199340820312,178.05999755859375,180.25999450683594,178.9955596923828,58903200,0.0,0.0
2024-06-24 04:00:00,181.27999877929688,182.0800018310547,180.22999572753906,180.7899932861328,179.52188110351562,18198300,0.0,0.0
2024-06-25 04:00:00,181.14500427246094,185.75,181.10499572753906,185.5800018310547,184.2782745361328,18797000,0.0,0.0
2024-06-26 04:00:00,184.1999969482422,185.92999267578125,183.99000549316406,185.3699951171875,184.06973266601562,13375700,0.0,0.0
2024-06-27 04:00:00,185.64500427246094,187.5,185.4499969482422,186.86000061035156,185.54930114746094,13025700,0.0,0.0
2024-06-28 04:00:00,185.72000122070312,186.5800018310547,183.3249969482422,183.4199981689453,182.13340759277344,23032400,0.0,0.0
2024-07-01 04:00:00,184.47999572753906,185.33999633789062,182.72999572753906,184.49000549316406,183.19593811035156,11815900,0.0,0.0
2024-07-02 04:00:00,183.47000122070312,186.9499969482422,183.05999755859375,186.61000061035156,185.301025390625,12555500,0.0,0.0
2024-07-03 04:00:00,186.3000030517578,187.6199951171875,185.38499450683594,187.38999938964844,186.0755615234375,7409100,0.0,0.0
2024-07-05 04:00:00,187.32000732421875,192.25999450683594,187.32000732421875,191.9600067138672,190.613525390625,14303400,0.0,0.0
2024-07-08 04:00:00,191.36500549316406,191.6790008544922,189.32000732421875,190.47999572753906,189.14390563964844,12097600,0.0,0.0
2024-07-09 04:00:00,191.75,192.86000061035156,190.22999572753906,190.44000244140625,189.10418701171875,10198500,0.0,0.0
2024-07-10 04:00:00,190.75,193.30999755859375,190.6199951171875,192.66000366210938,191.30859375,12052900,0.0,0.0
2024-07-11 04:00:00,191.33999633789062,192.41000366210938,186.82000732421875,187.3000030517578,185.98622131347656,16452000,0.0,0.0
2024-07-12 04:00:00,186.9199981689453,188.69000244140625,186.13999938964844,186.77999877929688,185.46987915039062,14449100,0.0,0.0
2024-07-15 04:00:00,186.49000549316406,189.89999389648438,186.49000549316406,188.19000244140625,186.86997985839844,12186000,0.0,0.0
2024-07-16 04:00:00,188.9600067138672,190.33999633789062,185.1199951171875,185.5,184.19883728027344,12760100,0.0,0.0
2024-07-17 04:00:00,184.67999267578125,185.22999572753906,181.6199951171875,182.6199951171875,181.3390350341797,17376600,0.0,0.0
2024-07-18 04:00:00,183.5399932861328,184.0500030517578,178.2100067138672,179.22000122070312,177.96287536621094,17877200,0.0,0.0
2024-07-19 04:00:00,180.3699951171875,181.97000122070312,178.86000061035156,179.38999938964844,178.13169860839844,14485900,0.0,0.0
2024-07-22 04:00:00,182.35000610351562,184.3000030517578,181.89999389648438,183.35000610351562,182.06390380859375,16303900,0.0,0.0
2024-07-23 04:00:00,183.83999633789062,185.22000122070312,183.3300018310547,183.60000610351562,182.31216430664062,23772600,0.0,0.0
2024-07-24 04:00:00,175.38999938964844,177.9499969482422,173.57000732421875,174.3699951171875,173.1468963623047,31250700,0.0,0.0
2024-07-25 04:00:00,174.25,175.1999969482422,169.0500030517578,169.16000366210938,167.97344970703125,28967900,0.0,0.0
2024-07-26 04:00:00,168.77000427246094,169.83999633789062,165.86500549316406,168.67999267578125,167.49681091308594,25150100,0.0,0.0
2024-07-29 04:00:00,170.5,172.16000366210938,169.72000122070312,171.1300048828125,169.9296417236328,13768900,0.0,0.0
2024-07-30 04:00:00,171.8300018310547,172.9499969482422,170.1199951171875,171.86000061035156,170.65451049804688,13681400,0.0,0.0
2024-07-31 04:00:00,174.9199981689453,175.91000366210938,171.72000122070312,173.14999389648438,171.93544006347656,15650200,0.0,0.0
2024-08-01 04:00:00,171.97999572753906,175.67999267578125,170.50999450683594,172.4499969482422,171.2403564453125,17177800,0.0,0.0
2024-08-02 04:00:00,168.19000244140625,170.2100067138672,166.38999938964844,168.39999389648438,167.21878051757812,18907800,0.0,0.0
2024-08-05 04:00:00,157.3699951171875,165.94000244140625,156.60000610351562,160.63999938964844,159.51321411132812,34907800,0.0,0.0
2024-08-06 04:00:00,160.94500732421875,162.35000610351562,158.1300048828125,160.5399932861328,159.41390991210938,36146500,0.0,0.0
2024-08-07 04:00:00,163.24000549316406,164.7899932861328,160.24000549316406,160.75,159.62245178222656,19334200,0.0,0.0
2024-08-08 04:00:00,162.343994140625,165.5,162.02999877929688,163.83999633789062,162.69073486328125,15733600,0.0,0.0
2024-08-09 04:00:00,161.64500427246094,165.52000427246094,160.92999267578125,165.38999938964844,164.22988891601562,13549200,0.0,0.0
2024-08-12 04:00:00,165.9949951171875,166.6999969482422,163.5500030517578,163.9499969482422,162.79998779296875,12435000,0.0,0.0
2024-08-13 04:00:00,165.18499755859375,166.5399932861328,164.77000427246094,165.92999267578125,164.76612854003906,12717600,0.0,0.0
2024-08-14 04:00:00,164.2100067138672,164.9600067138672,159.52999877929688,162.02999877929688,160.89346313476562,22515900,0.0,0.0
2024-08-15 04:00:00,162.2100067138672,163.52000427246094,161.49000549316406,163.1699981689453,162.0254669189453,18392500,0.0,0.0
2024-08-16 04:00:00,163.41000366210938,166.9499969482422,163.0800018310547,164.74000549316406,163.58444213867188,16853100,0.0,0.0
2024-08-19 04:00:00,167.0,168.47000122070312,166.08999633789062,168.39999389648438,167.21878051757812,13100800,0.0,0.0
2024-08-20 04:00:00,168.74000549316406,170.41000366210938,168.66000366210938,168.9600067138672,167.77487182617188,12622500,0.0,0.0
2024-08-21 04:00:00,166.99000549316406,168.63999938964844,166.57000732421875,167.6300048828125,166.4541778564453,15269600,0.0,0.0
2024-08-22 04:00:00,169.0399932861328,169.4199981689453,165.02999877929688,165.49000549316406,164.3291778564453,19123800,0.0,0.0
2024-08-23 04:00:00,166.5500030517578,167.9499969482422,165.66000366210938,167.42999267578125,166.25555419921875,14281600,0.0,0.0
2024-08-26 04:00:00,168.15499877929688,169.3800048828125,166.32000732421875,167.92999267578125,166.75205993652344,11990300,0.0,0.0
2024-08-27 04:00:00,167.61000061035156,168.2449951171875,166.16000366210938,166.3800048828125,165.21292114257812,13718200,0.0,0.0
2024-08-28 04:00:00,166.77999877929688,167.38999938964844,163.27999877929688,164.5,163.34613037109375,15208700,0.0,0.0
2024-08-29 04:00:00,166.05999755859375,167.6300048828125,161.98199462890625,163.39999389648438,162.2538299560547,17133800,0.0,0.0
2024-08-30 04:00:00,164.22000122070312,165.27999877929688,163.41000366210938,165.11000061035156,163.9518280029297,18498800,0.0,0.0
2024-09-03 04:00:00,163.31500244140625,163.3800048828125,157.85499572753906,158.61000061035156,157.4974365234375,26533100,0.0,0.0
2024-09-04 04:00:00,158.0749969482422,160.39999389648438,157.44000244140625,157.80999755859375,156.7030487060547,17410700,0.0,0.0
2024-09-05 04:00:00,157.77999877929688,161.01499938964844,157.52000427246094,158.60000610351562,157.48753356933594,14139500,0.0,0.0
2024-09-06 04:00:00,158.69000244140625,159.22000122070312,151.93499755859375,152.1300048828125,151.06289672851562,24999100,0.0,0.0
2024-09-09 04:00:00,153.6300048828125,154.63999938964844,148.1999969482422,149.5399932861328,148.6865234375,28057700,0.2,0.0
2024-09-10 04:00:00,151.4499969482422,152.3000030517578,149.54299926757812,150.00999450683594,149.1538543701172,20401800,0.0,0.0
2024-09-11 04:00:00,151.08999633789062,152.47999572753906,148.6999969482422,152.14999389648438,151.2816162109375,18991500,0.0,0.0
2024-09-12 04:00:00,154.80999755859375,155.61000061035156,153.5,155.5399932861328,154.65228271484375,20980800,0.0,0.0
2024-09-13 04:00:00,156.36199951171875,159.27499389648438,156.11000061035156,158.3699951171875,157.46612548828125,16733900,0.0,0.0
2024-09-16 04:00:00,158.3300018310547,159.24000549316406,157.61000061035156,158.99000549316406,158.08262634277344,14157600,0.0,0.0
2024-09-17 04:00:00,160.08999633789062,161.58999633789062,159.41000366210938,160.27999877929688,159.365234375,12064800,0.0,0.0
2024-09-18 04:00:00,160.85000610351562,161.6300048828125,159.66000366210938,160.80999755859375,159.89219665527344,16756500,0.0,0.0
2024-09-19 04:00:00,164.82000732421875,164.99000549316406,162.52200317382812,163.24000549316406,162.308349609375,17548200,0.0,0.0
2024-09-20 04:00:00,164.52000427246094,164.75,163.17999267578125,164.63999938964844,163.70034790039062,46362700,0.0,0.0
2024-09-23 04:00:00,165.33999633789062,166.61000061035156,162.9499969482422,163.07000732421875,162.13931274414062,15648400,0.0,0.0
2024-09-24 04:00:00,164.25,164.5500030517578,162.02999877929688,163.63999938964844,162.7060546875,18774100,0.0,0.0
2024-09-25 04:00:00,162.97000122070312,164.2169952392578,162.77499389648438,162.99000549316406,162.0597686767578,13607900,0.0,0.0
2024-09-26 04:00:00,165.02999877929688,165.5,163.5,163.8300018310547,162.8949737548828,18234500,0.0,0.0
2024-09-27 04:00:00,163.91000366210938,166.97000122070312,163.8300018310547,165.2899932861328,164.3466339111328,13604300,0.0,0.0
2024-09-30 04:00:00,164.77999877929688,167.36000061035156,164.63999938964844,167.19000244140625,166.2357940673828,14070100,0.0,0.0
2024-10-01 04:00:00,168.86000061035156,170.44000244140625,165.89999389648438,168.4199981689453,167.45880126953125,18629500,0.0,0.0
2024-10-02 04:00:00,167.75999450683594,168.8800048828125,166.25,167.30999755859375,166.3551025390625,12745000,0.0,0.0
2024-10-03 04:00:00,165.82000732421875,167.91000366210938,165.3699951171875,167.2100067138672,166.2556915283203,11004300,0.0,0.0
2024-10-04 04:00:00,169.33999633789062,169.5500030517578,166.9600067138672,168.55999755859375,167.5979766845703,11422100,0.0,0.0
2024-10-07 04:00:00,169.13999938964844,169.89999389648438,164.1300048828125,164.38999938964844,163.4517822265625,14034700,0.0,0.0
2024-10-08 04:00:00,165.42999267578125,166.10000610351562,164.30999755859375,165.6999969482422,164.75430297851562,11723900,0.0,0.0
2024-10-09 04:00:00,164.85499572753906,166.25999450683594,161.1199951171875,163.05999755859375,162.12937927246094,19666400,0.0,0.0
2024-10-10 04:00:00,162.11000061035156,164.31100463867188,161.63999938964844,163.17999267578125,162.24867248535156,12900500,0.0,0.0
2024-10-11 04:00:00,163.3300018310547,165.27000427246094,162.5,164.52000427246094,163.58106994628906,10946000,0.0,0.0
2024-10-14 04:00:00,164.91000366210938,167.6199951171875,164.77999877929688,166.35000610351562,165.40060424804688,9981800,0.0,0.0
2024-10-15 04:00:00,167.13999938964844,169.08999633789062,166.0500030517578,166.89999389648438,165.9474639892578,14829300,0.0,0.0
2024-10-16 04:00:00,166.02999877929688,167.27999877929688,165.21600341796875,166.74000549316406,165.7883758544922,9968500,0.0,0.0
2024-10-17 04:00:00,167.3800048828125,167.92999267578125,164.3699951171875,164.50999450683594,163.5710906982422,15113400,0.0,0.0
2024-10-18 04:00:00,164.8699951171875,166.3699951171875,164.75,165.0500030517578,164.10801696777344,13091300,0.0,0.0
2024-10-21 04:00:00,164.5800018310547,166.22000122070312,164.30499267578125,165.8000030517578,164.85372924804688,11384000,0.0,0.0
2024-10-22 04:00:00,164.6999969482422,167.47000122070312,164.6699981689453,166.82000732421875,165.86793518066406,11958600,0.0,0.0
2024-10-23 04:00:00,166.42999267578125,167.60000610351562,163.63299560546875,164.47999572753906,163.541259765625,12754300,0.0,0.0
2024-10-24 04:00:00,164.58999633789062,165.0500030517578,162.77000427246094,164.52999877929688,163.59097290039062,12764400,0.0,0.0
2024-10-25 04:00:00,165.36500549316406,167.39999389648438,165.22999572753906,166.99000549316406,166.03697204589844,14566400,0.0,0.0
2024-10-28 04:00:00,170.58999633789062,170.6060028076172,165.7899932861328,168.33999633789062,167.3792266845703,20858300,0.0,0.0
2024-10-29 04:00:00,169.38499450683594,171.86000061035156,168.66000366210938,171.13999938964844,170.16323852539062,28916100,0.0,0.0
2024-10-30 04:00:00,182.41000366210938,183.7899932861328,175.7449951171875,176.13999938964844,175.13473510742188,49698300,0.0,0.0
2024-10-31 04:00:00,174.72000122070312,178.4199981689453,172.55999755859375,172.69000244140625,171.70440673828125,32801900,0.0,0.0
2024-11-01 04:00:00,171.5399932861328,173.82000732421875,170.30999755859375,172.64999389648438,171.6646270751953,21752900,0.0,0.0
2024-11-04 05:00:00,171.24000549316406,171.9199981689453,169.48500061035156,170.67999267578125,169.70587158203125,16194000,0.0,0.0
2024-11-05 05:00:00,170.8300018310547,172.0970001220703,170.3699951171875,171.41000366210938,170.4317169189453,12518300,0.0,0.0
2024-11-06 05:00:00,175.35000610351562,178.63999938964844,175.0399932861328,178.3300018310547,177.3122100830078,27061500,0.0,0.0
2024-11-07 05:00:00,179.11000061035156,182.5800018310547,178.88999938964844,182.27999877929688,181.2396697998047,16730400,0.0,0.0
2024-11-08 05:00:00,182.0,182.35000610351562,179.57000732421875,179.86000061035156,178.83349609375,15021500,0.0,0.0
